Updated On,Merchant id,Merchant Name,averageConversionRate,averageCommission,logo,has_logo,category_id,category_name,domain_id,domain_name,country
2013-10-14T00:02:00+01:00,27909,Crocs NL,0,0,http://s.skimresources.com/logos/27909_Crocs.jpg,true,18,fashion & accessories,26009,crocs.nl,netherlands
2013-10-14T00:02:00+01:00,30369,Portero,0,0,http://s.skimresources.com/logos/30369_Portero.gif,true,18,fashion & accessories,28517,portero.com,united states
2013-10-14T00:02:00+01:00,35928,Bergdorf Goodman (Neiman Marcus),0,0,http://s.skimresources.com/logos/35928_Bergdorf Goodman.gif,true,15,department stores,163497,bergdorfgoodman.com,
2013-10-14T00:02:00+01:00,37815,SwimSpot.com - Designer Swimwear,0,0,http://s.skimresources.com/logos/37815_Swimspot.gif,true,18,fashion & accessories,37081,swimspot.com,united states
2013-10-14T00:02:00+01:00,46045,metrostyle,0,0,http://s.skimresources.com/logos/46045.jpeg,true,18,fashion & accessories,45886,metrostyle.com,united states
2013-10-14T00:02:00+01:00,50394,Excess Baggage,0,0,http://s.skimresources.com/logos/50394.jpeg,true,18,fashion & accessories,50748,shopexcessbaggage.com,united states
2013-10-14T00:02:00+01:00,73563,Alpha Industries,0,0,http://s.skimresources.com/logos/73563.jpeg,true,18,fashion & accessories,82060,alphaindustries.com,united states
2013-10-14T00:02:00+01:00,92580,MyRegistry.com,0.05%,0,http://s.skimresources.com/logos/92580_MyRegistry.jpg,true,25,fashion & accessories;women's clothing,106285,myregistry.com,united states
2013-10-14T00:02:00+01:00,96973,Lands' End,0,0,http://s.skimresources.com/logos/96973_Lands End.gif,true,18,fashion & accessories,112638,landsend.com,united states
2013-10-14T00:02:00+01:00,103065,UniqueVintage,0,0,http://s.skimresources.com/logos/103065_UniqueVintage.gif,true,18,fashion & accessories,119266,unique-vintage.com,united states
2013-10-14T00:02:00+01:00,104866,Need Supply Co.,0,0,http://s.skimresources.com/logos/104866_NeedSupplyCo.jpg,true,18,fashion & accessories,121507,needsupply.com,
2013-10-14T00:02:00+01:00,121779,Anthropologie,0,0,http://s.skimresources.com/logos/121779_Anthropologie.png,true,18,fashion & accessories,143576,anthropologie.com,
2013-10-14T00:02:00+01:00,124398,MyRegistry.com,0,0,http://s.skimresources.com/logos/124398_MyRegistry.jpg,true,33,gifts,146549,shop.myregistry.com,united states
2013-10-14T00:02:00+01:00,135755,Barneys Warehouse,0,0,http://s.skimresources.com/logos/135755_BarneysWarehouse.jpg,true,18,fashion & accessories,163280,barneyswarehouse.com,united states
2013-10-14T00:02:00+01:00,135756,Barneys New York,0,0,http://s.skimresources.com/logos/135756_Barneys.png,true,18,fashion & accessories,163279,barneys.com,united states
2013-10-14T00:02:00+01:00,141583,Target,0,0,http://s.skimresources.com/logos/141583_Target.jpeg,true,15,department stores,165684,target.com,
2013-10-14T00:02:00+01:00,145060,Kohls Department Stores Inc,0,0,http://s.skimresources.com/logos/145060_Kohls.png,true,8,consumer electronics,169706,kohls.com,
2013-10-14T00:02:00+01:00,159370,Clements Ribeiro,0,0,http://s.skimresources.com/logos/159370_ClementsRibeiro.png,true,18,fashion & accessories,185599,clementsribeiro.com,"united kingdom,united states,germany,france,spain"
2013-10-14T00:02:00+01:00,18843,Shirtcity - IDCOM,0.21%,44.7%,http://s.skimresources.com/logos/18843.jpg,false,18,fashion & accessories,10787,shirtcity.com,united kingdom
2013-10-14T00:02:00+01:00,8056,Catalink,1.63%,40%,http://s.skimresources.com/logos/8056.jpg,false,46,general,3071,catalink.com,united kingdom
2013-10-14T00:02:00+01:00,29439,Shirtinator DE,3.62%,25%,http://s.skimresources.com/logos/29439.jpg,false,18,fashion & accessories,27538,shirtinator.de,"germany,switzerland,austria"
2013-10-14T00:02:00+01:00,18180,ChinaTowner LLC,0.48%,20%,http://s.skimresources.com/logos/18180.jpg,false,18,fashion & accessories,10124,chicstar.com,united states
2013-10-14T00:02:00+01:00,36606,Headline Shirts,2.1%,20%,http://s.skimresources.com/logos/36606.jpg,false,18,fashion & accessories,35401,headlineshirts.net,united states
2013-10-14T00:02:00+01:00,46154,Cafepress UK,0.08%,18.01%,http://s.skimresources.com/logos/46154.jpg,false,23,fashion & accessories;men's clothing,45999,cafepress.co.uk,united kingdom
2013-10-14T00:02:00+01:00,19463,Pierre Silber,2.68%,15.9%,http://s.skimresources.com/logos/19463.jpg,false,18,fashion & accessories,11407,pierresilber.com,united states
2013-10-14T00:02:00+01:00,7963,Oneposter.com,0.78%,15.02%,http://s.skimresources.com/logos/7963.jpg,false,18,fashion & accessories,2978,oneposter.com,united kingdom
2013-10-14T00:02:00+01:00,35695,Flirty Aprons,2.74%,15.02%,http://s.skimresources.com/logos/35695.jpg,false,25,fashion & accessories;women's clothing,34423,flirtyaprons.com,united states
2013-10-14T00:02:00+01:00,10963,"CafePress-Custom T-Shirts, Unique Gifts, Posters and more.",0.83%,15%,http://s.skimresources.com/logos/10963.jpg,false,2,"arts, crafts & hobbies",4845,click.cafepress.com,united kingdom
2013-10-14T00:02:00+01:00,37305,Vogue Wigs,2.37%,15%,http://s.skimresources.com/logos/37305.jpg,false,18,fashion & accessories,36507,voguewigs.com,united states
2013-10-14T00:02:00+01:00,47871,Five Finger Tees,2.4%,15%,http://s.skimresources.com/logos/47871.jpg,false,25,fashion & accessories;women's clothing,47852,fivefingertees.com,united states
2013-10-14T00:02:00+01:00,19869,Teeshirtsrock.com,3.03%,13.01%,http://s.skimresources.com/logos/19869.jpg,false,18,fashion & accessories,11813,teeshirtsrock.com,united states
2013-10-14T00:02:00+01:00,19163,Miche Bag,10.61%,13%,http://s.skimresources.com/logos/19163.jpg,false,18,fashion & accessories,11107,michebag.com,united states
2013-10-14T00:02:00+01:00,12431,The Knot Wedding Shop,1.16%,12.57%,http://s.skimresources.com/logos/12431.jpg,false,33,gifts,5754,weddingshop.theknot.com,united states
2013-10-14T00:02:00+01:00,17839,AlexBlake.com,4.29%,12.53%,http://s.skimresources.com/logos/17839.jpg,false,18,fashion & accessories,9783,alexblake.com,united states
2013-10-14T00:02:00+01:00,49684,Crazy Dog T Shirts,2.8%,12.5%,http://s.skimresources.com/logos/49684.jpg,false,18,fashion & accessories,60952,crazydogtshirts.com,united states
2013-10-14T00:02:00+01:00,45093,Eliza Parker,0.7%,12.01%,http://s.skimresources.com/logos/45093.jpg,false,25,fashion & accessories;women's clothing,44811,elizaparker.com,united states
2013-10-14T00:02:00+01:00,8576,Hot Diamonds,1.42%,12%,http://s.skimresources.com/logos/8576.jpg,false,21,fashion & accessories;jewelry,3594,hotdiamonds.co.uk,united kingdom
2013-10-14T00:02:00+01:00,9072,Maps.com,0.27%,12%,http://s.skimresources.com/logos/9072.jpg,false,18,fashion & accessories,3821,maps.com,united states
2013-10-14T00:02:00+01:00,20144,MainMerch,1.38%,12%,http://s.skimresources.com/logos/20144.jpg,false,18,fashion & accessories,12088,wearyourbeer.com,united states
2013-10-14T00:02:00+01:00,23171,Busted Tees,0.86%,12%,http://s.skimresources.com/logos/23171.jpg,false,18,fashion & accessories,36079,bustedtees.com,united states
2013-10-14T00:02:00+01:00,36509,Tucci Store,2.45%,12%,http://s.skimresources.com/logos/36509.jpg,false,18,fashion & accessories,35285,tuccistore.co.uk,united kingdom
2013-10-14T00:02:00+01:00,20024,TShirtOutlet.com-Novelty and Vintage T-Shirts,6.7%,11.99%,http://s.skimresources.com/logos/20024.jpg,false,18,fashion & accessories,11968,tshirtoutlet.com,
2013-10-14T00:02:00+01:00,38734,Milanoo,0.01%,11.98%,http://s.skimresources.com/logos/38734.jpg,false,18,fashion & accessories,38078,milanoo.com,united states
2013-10-14T00:02:00+01:00,8260,Samuel-Windsor,7.48%,11.53%,http://s.skimresources.com/logos/8260.jpg,false,18,fashion & accessories,3275,samuel-windsor.co.uk,united kingdom
2013-10-14T00:02:00+01:00,39233,MonShowRoom,5.83%,10.18%,http://s.skimresources.com/logos/39233.jpg,false,18,fashion & accessories,111072,monshowroom.com,
2013-10-14T00:02:00+01:00,20060,UrbanBoundaries.com,5.03%,10.08%,http://s.skimresources.com/logos/20060.jpg,false,18,fashion & accessories,12004,urbanboundaries.com,united states
2013-10-14T00:02:00+01:00,19200,Moon Costumes,0.21%,10.02%,http://s.skimresources.com/logos/19200.jpg,false,18,fashion & accessories,11144,mooncostumes.com,united states
2013-10-14T00:02:00+01:00,1748,Lensway,0.37%,10.01%,http://s.skimresources.com/logos/1748.jpg,false,37,health & beauty,1527,lensway.com,united kingdom
2013-10-14T00:02:00+01:00,7996,BananaShoes Limited,0.51%,10.01%,http://s.skimresources.com/logos/7996.jpg,false,24,fashion & accessories;shoes,3011,bananashoes.com,united kingdom
2013-10-14T00:02:00+01:00,8119,Findmeagift.com,0.9%,10.01%,http://s.skimresources.com/logos/8119.jpg,false,32,games - pc & video,3134,find-me-a-gift.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8254,Shot Dead In The Head,1.34%,10.01%,http://s.skimresources.com/logos/8254.jpg,false,18,fashion & accessories,3269,shotdeadinthehead.com,united kingdom
2013-10-14T00:02:00+01:00,17911,ArmyNavyShop,0.4%,10.01%,http://s.skimresources.com/logos/17911.jpg,false,18,fashion & accessories,12929,armynavyshop.com,united states
2013-10-14T00:02:00+01:00,35917,Grindstore,2.66%,10.01%,http://s.skimresources.com/logos/35917.jpg,false,18,fashion & accessories,34136,grindstore.com,united kingdom
2013-10-14T00:02:00+01:00,46991,UK Tights,2.6%,10.01%,http://s.skimresources.com/logos/46991.jpg,false,25,fashion & accessories;women's clothing,46908,uktights.com,united kingdom
2013-10-14T00:02:00+01:00,8064,Woolovers,5.53%,10%,http://s.skimresources.com/logos/8064.jpg,false,18,fashion & accessories,3079,woolovers.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8067,Plain Lazy,1.18%,10%,http://s.skimresources.com/logos/8067.jpg,false,52,"sports, fitness & outdoors",3082,plainlazy.com,united kingdom
2013-10-14T00:02:00+01:00,8102,Savile Row Company Ltd,0.58%,10%,http://s.skimresources.com/logos/8102.jpg,false,18,fashion & accessories,3117,savilerowco.com,united kingdom
2013-10-14T00:02:00+01:00,8171,Orvis,0.95%,10%,http://s.skimresources.com/logos/8171.jpg,false,40,home & garden,3186,orvis.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8190,Hush Homewear,1.87%,10%,http://s.skimresources.com/logos/8190.jpg,false,18,fashion & accessories,3205,hush-uk.com,united kingdom
2013-10-14T00:02:00+01:00,8273,Clifford James,4.78%,10%,http://s.skimresources.com/logos/8273.jpg,false,24,fashion & accessories;shoes,3288,clifford-james.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8416,Walktall,3.45%,10%,http://s.skimresources.com/logos/8416.jpg,false,18,fashion & accessories,3431,walktall.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8504,Moss Bros,0.36%,10%,http://s.skimresources.com/logos/8504.jpg,false,18,fashion & accessories,3520,moss.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8555,OKI-NI,1.2%,10%,http://s.skimresources.com/logos/8555.jpg,false,24,fashion & accessories;shoes,3571,oki-ni.com,united kingdom
2013-10-14T00:02:00+01:00,10451,Taylor Gifts,0.43%,10%,http://s.skimresources.com/logos/10451.jpg,false,18,fashion & accessories,4499,taylorgifts.com,united states
2013-10-14T00:02:00+01:00,10950,BeWild.Com,0.75%,10%,http://s.skimresources.com/logos/10950.jpg,false,18,fashion & accessories,4837,bewild.com,united states
2013-10-14T00:02:00+01:00,11167,Lugz Footwear,0.37%,10%,http://s.skimresources.com/logos/11167.jpg,false,24,fashion & accessories;shoes,4956,sneauxshoes.com,united states
2013-10-14T00:02:00+01:00,11902,Hat World / Lids,2.05%,10%,http://s.skimresources.com/logos/11902.jpg,false,52,"sports, fitness & outdoors",5419,lids.com,united states
2013-10-14T00:02:00+01:00,17858,AllThingsTrendy.com LLC,0.97%,10%,http://s.skimresources.com/logos/17858.jpg,false,18,fashion & accessories,12917,allthingstrendy.com,united states
2013-10-14T00:02:00+01:00,17989,Beau-coup.com,3.93%,10%,http://s.skimresources.com/logos/17989.jpg,false,33,gifts,9933,beau-coup.com,united states
2013-10-14T00:02:00+01:00,17999,plussizefix.com,2.76%,10%,http://s.skimresources.com/logos/17999.jpg,false,18,fashion & accessories,9943,belleavenue.com,
2013-10-14T00:02:00+01:00,19027,Lavinia Lingerie Inc.,0.5%,10%,http://s.skimresources.com/logos/19027.jpg,false,18,fashion & accessories,10971,lavinialingerie.com,united states
2013-10-14T00:02:00+01:00,19841,SwimsuitsForAll.com,3.5%,10%,http://s.skimresources.com/logos/19841.jpg,false,18,fashion & accessories,11785,swimsuitsforall.com,united states
2013-10-14T00:02:00+01:00,20818,The Ultimate Green Store,0.43%,10%,http://s.skimresources.com/logos/20818.jpg,false,4,baby & parenting supplies,12799,theultimategreenstore.com,united states
2013-10-14T00:02:00+01:00,20859,Cruisin' USA,3.13%,10%,http://s.skimresources.com/logos/20859.jpg,false,18,fashion & accessories,12857,bowlingshirt.com,united states
2013-10-14T00:02:00+01:00,22529,Start London,0.22%,10%,http://s.skimresources.com/logos/22529.jpg,false,18,fashion & accessories,19763,start-london.com,united kingdom
2013-10-14T00:02:00+01:00,22942,Yesstyle Uk,0.97%,10%,http://s.skimresources.com/logos/22942.jpg,false,18,fashion & accessories,20176,yesstyle.com,united kingdom
2013-10-14T00:02:00+01:00,29006,FranÃ§oise Saget,0.19%,10%,http://s.skimresources.com/logos/29006.jpg,false,18,fashion & accessories,27105,francoisesaget.com,france
2013-10-14T00:02:00+01:00,30346,Angels Fancy Dress,0.19%,10%,http://s.skimresources.com/logos/30346.jpg,false,54,"toys, games & costumes",28432,fancydress.com,united kingdom
2013-10-14T00:02:00+01:00,30741,Glass Boutique,0.78%,10%,http://s.skimresources.com/logos/30741.jpg,false,18,fashion & accessories,33657,glassboutique.co.uk,united kingdom
2013-10-14T00:02:00+01:00,36110,Traffic People,0.59%,10%,http://s.skimresources.com/logos/36110.jpg,false,18,fashion & accessories,34755,trafficpeople.co.uk,international
2013-10-14T00:02:00+01:00,36536,Canterbury.com,1.94%,10%,http://s.skimresources.com/logos/36536.jpg,false,18,fashion & accessories,35318,canterbury.com,united kingdom
2013-10-14T00:02:00+01:00,37168,Namifiers.com,1.89%,10%,http://s.skimresources.com/logos/37168.jpg,false,57,"web, online & it services",36295,namifiers.com,united states
2013-10-14T00:02:00+01:00,39324,Backwoods,4.33%,10%,http://s.skimresources.com/logos/39324.jpg,false,18,fashion & accessories,38686,backwoods.com,united states
2013-10-14T00:02:00+01:00,39507,Stayhard,2.06%,10%,http://s.skimresources.com/logos/39507.jpg,false,18,fashion & accessories,38917,stayhard.se,sweden
2013-10-14T00:02:00+01:00,39970,Super Hero Stuff,0.44%,10%,http://s.skimresources.com/logos/39970.jpg,false,18,fashion & accessories,39419,superherostuff.com,united states
2013-10-14T00:02:00+01:00,41263,Dance Shoes Online,3.23%,10%,http://s.skimresources.com/logos/41263.jpg,false,20,fashion & accessories;children's clothing,40716,danceshoesonline.com,united states
2013-10-14T00:02:00+01:00,42473,Forever Unique,1.82%,10%,http://s.skimresources.com/logos/42473.jpg,false,18,fashion & accessories,41929,foreverunique.co.uk,united kingdom
2013-10-14T00:02:00+01:00,44988,Woolovers Usa,2.85%,10%,http://s.skimresources.com/logos/44988.jpg,false,18,fashion & accessories,44690,woolovers.us,united states
2013-10-14T00:02:00+01:00,46389,Triads,2.67%,10%,http://s.skimresources.com/logos/46389.jpg,false,18,fashion & accessories,46258,triads.co.uk,united kingdom
2013-10-14T00:02:00+01:00,47235,Musto.com,1.37%,10%,http://s.skimresources.com/logos/47235.jpg,false,18,fashion & accessories,47173,musto.com,united kingdom
2013-10-14T00:02:00+01:00,48004,Funmum,2.4%,10%,http://s.skimresources.com/logos/48004.jpg,false,25,fashion & accessories;women's clothing,47996,funmum.com,united kingdom
2013-10-14T00:02:00+01:00,69728,Levi's ( Levis ),2.84%,10%,http://s.skimresources.com/logos/69728.jpg,false,18,fashion & accessories,77640,eu.levi.com,
2013-10-14T00:02:00+01:00,73958,Nelly NL,0.89%,10%,http://s.skimresources.com/logos/73958.jpg,false,18,fashion & accessories,82708,nelly.com,netherlands
2013-10-14T00:02:00+01:00,105570,Helmut Lang,0.73%,10%,http://s.skimresources.com/logos/105570.jpg,false,18,fashion & accessories,122674,helmutlang.com,
2013-10-14T00:02:00+01:00,92540,Heavenly Couture,0.11%,9.99%,http://s.skimresources.com/logos/92540.jpg,false,25,fashion & accessories;women's clothing,106245,getheavenly.com,united states
2013-10-14T00:02:00+01:00,8403,TM Lewin,1.02%,9.91%,http://s.skimresources.com/logos/8403.jpg,false,24,fashion & accessories;shoes,3418,tmlewin.co.uk,united kingdom
2013-10-14T00:02:00+01:00,75041,Aurora Fashions DE,0.22%,9.72%,http://s.skimresources.com/logos/75041.jpg,false,18,fashion & accessories,83895,andotherbrands.com,
2013-10-14T00:02:00+01:00,38728,Light In The Box - Fr,0.69%,9.71%,http://s.skimresources.com/logos/38728.jpg,false,15,department stores,38070,lightinthebox.com,france
2013-10-14T00:02:00+01:00,7925,MyTights,0.61%,9.28%,http://s.skimresources.com/logos/7925.jpg,false,22,fashion & accessories;lingerie & sleepwear,2940,mytights.com,united kingdom
2013-10-14T00:02:00+01:00,28574,Score NL,0.91%,9.27%,http://s.skimresources.com/logos/28574.jpg,false,18,fashion & accessories,26674,score.nl,netherlands
2013-10-14T00:02:00+01:00,64912,my-wardrobe.com EU,0.22%,9.27%,http://s.skimresources.com/logos/64912.jpg,false,18,fashion & accessories,64543,my-wardrobe.com,
2013-10-14T00:02:00+01:00,17247,Dead Good Undies,0.92%,9.12%,http://s.skimresources.com/logos/17247.jpg,false,18,fashion & accessories,33629,deadgoodundies.com,united kingdom
2013-10-14T00:02:00+01:00,10624,Fashion58,0.52%,9.01%,http://s.skimresources.com/logos/10624.jpg,false,19,fashion & accessories;belts & bags,4632,designersimports.com,united states
2013-10-14T00:02:00+01:00,12510,hothair,0.46%,9.01%,http://s.skimresources.com/logos/12510.jpg,false,25,fashion & accessories;women's clothing,5809,hothair.co.uk,united kingdom
2013-10-14T00:02:00+01:00,42804,ONeill Eshop,0.39%,9.01%,http://s.skimresources.com/logos/42804.jpg,false,18,fashion & accessories,42277,oneilleshop.co.uk,united kingdom
2013-10-14T00:02:00+01:00,989,KJ Beckett,4.93%,9%,http://s.skimresources.com/logos/989.jpg,false,18,fashion & accessories,60643,kjbeckett.com,united kingdom
2013-10-14T00:02:00+01:00,12889,"Linea Pelle, Inc.",1.33%,9%,http://s.skimresources.com/logos/12889.jpg,false,25,fashion & accessories;women's clothing,6873,lpcollection.com,united states
2013-10-14T00:02:00+01:00,18506,EssentialApparel.com,0.75%,9%,http://s.skimresources.com/logos/18506.jpg,false,18,fashion & accessories,10450,essentialapparel.com,
2013-10-14T00:02:00+01:00,30409,Men at Work NL,0.58%,9%,http://s.skimresources.com/logos/30409.jpg,false,18,fashion & accessories,28500,menatwork.nl,netherlands
2013-10-14T00:02:00+01:00,60386,Allianz Travel Insurance,0.44%,4.62%,http://s.skimresources.com/logos/60386.gif,true,26,"finance, legal & insurance",58233,accessamerica.com,united states
2013-10-14T00:02:00+01:00,10089,Lexington Law by Progrexion,0,0,http://s.skimresources.com/logos/10089.gif,true,26,"finance, legal & insurance",4268,lexingtonlaw.com,united states
2013-10-14T00:02:00+01:00,11530,eHealthInsurance,0,0,http://s.skimresources.com/logos/11530.gif,true,26,"finance, legal & insurance",5186,ehealthinsurance.com,united states
2013-10-14T00:02:00+01:00,45866,Paydayuk,1.42%,50 / Lead,http://s.skimresources.com/logos/45866.gif,true,26,"finance, legal & insurance",45682,paydayuk.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1029,Insurance2go,5.81%,66.3%,http://s.skimresources.com/logos/1029.jpg,false,26,"finance, legal & insurance",60619,insurance2go.co.uk,united kingdom
2013-10-14T00:02:00+01:00,23008,Quoka,1.55%,50.01%,http://s.skimresources.com/logos/23008.jpg,false,26,"finance, legal & insurance",20242,quoka.de,germany
2013-10-14T00:02:00+01:00,11522,Dentalplans.com,0.6%,41.04%,http://s.skimresources.com/logos/11522.jpg,false,26,"finance, legal & insurance",5179,dentalplans.com,united states
2013-10-14T00:02:00+01:00,42878,Kalixa,4.16%,40.41%,http://s.skimresources.com/logos/42878.jpg,false,26,"finance, legal & insurance",42354,kalixa.com,united kingdom
2013-10-14T00:02:00+01:00,41216,iSelect.com.au - Compare Health Insurance Policies (CPA UK),0.29%,40%,http://s.skimresources.com/logos/41216.jpg,false,26,"finance, legal & insurance",40669,iselect.com.au,australia
2013-10-14T00:02:00+01:00,10095,Equifax,2.37%,32.38%,http://s.skimresources.com/logos/10095.jpg,false,26,"finance, legal & insurance",4272,econsumer.equifax.com,united states
2013-10-14T00:02:00+01:00,11829,Rocket Lawyer,3.99%,32.18%,http://s.skimresources.com/logos/11829.jpg,false,56,utilities,5362,rocketlawyer.com,united states
2013-10-14T00:02:00+01:00,24843,OnePriceTaxes.com,1.12%,29.98%,http://s.skimresources.com/logos/24843.jpg,false,26,"finance, legal & insurance",22307,onepricetaxes.com,united states
2013-10-14T00:02:00+01:00,26185,npower - hometeam,0.03%,27.78%,http://s.skimresources.com/logos/26185.jpg,false,57,"web, online & it services",23685,npower.com,united kingdom
2013-10-14T00:02:00+01:00,24931,Net Lawman Ltd.,0.29%,25%,http://s.skimresources.com/logos/24931.jpg,false,26,"finance, legal & insurance",22435,netlawman.co.uk,united kingdom
2013-10-14T00:02:00+01:00,35236,Carousel Checks,4.08%,24.99%,http://s.skimresources.com/logos/35236.jpg,false,26,"finance, legal & insurance",33537,girlychecks.com,united states
2013-10-14T00:02:00+01:00,45567,PipHut.com LLC,0.64%,24.44%,http://s.skimresources.com/logos/45567.jpg,false,26,"finance, legal & insurance",45310,piphut.com,united states
2013-10-14T00:02:00+01:00,44890,Equifax,5.34%,22.01%,http://s.skimresources.com/logos/44890.jpg,false,57,"web, online & it services",44575,equifax.co.uk,united kingdom
2013-10-14T00:02:00+01:00,18172,Checks Unlimited,11.52%,20%,http://s.skimresources.com/logos/18172.jpg,false,26,"finance, legal & insurance",10116,checksunlimited.com,united states
2013-10-14T00:02:00+01:00,11948,H&amp;amp;R Block At Homeâ„¢,3.23%,15.46%,http://s.skimresources.com/logos/11948.jpg,false,26,"finance, legal & insurance",5454,hrblock.com,united states
2013-10-14T00:02:00+01:00,42328,Equifax Small Business,0.04%,15.01%,http://s.skimresources.com/logos/42328.jpg,false,26,"finance, legal & insurance",41775,equifax.com,united states
2013-10-14T00:02:00+01:00,1407,JS Insurance,2.06%,15%,http://s.skimresources.com/logos/1407.jpg,false,26,"finance, legal & insurance",60634,jsinsurance.co.uk,united kingdom
2013-10-14T00:02:00+01:00,37381,John Lewis Home Insurance,0.21%,13.69%,http://s.skimresources.com/logos/37381.jpg,false,26,"finance, legal & insurance",36601,greenbee.com,united kingdom
2013-10-14T00:02:00+01:00,20749,ProtectYourBubble,6.09%,11.27%,http://s.skimresources.com/logos/20749.jpg,false,26,"finance, legal & insurance",12696,protectyourbubble.com,united kingdom
2013-10-14T00:02:00+01:00,11949,TurboTax,13.1%,11.15%,http://s.skimresources.com/logos/11949.jpg,false,26,"finance, legal & insurance",5455,turbotax.intuit.com,united states
2013-10-14T00:02:00+01:00,9073,Travel Guard,0.16%,10.81%,http://s.skimresources.com/logos/9073.jpg,false,26,"finance, legal & insurance",3820,travelguard.com,united states
2013-10-14T00:02:00+01:00,1033,Worldwide Insure,5.39%,10%,http://s.skimresources.com/logos/1033.jpg,false,26,"finance, legal & insurance",60933,worldwideinsure.com,united kingdom
2013-10-14T00:02:00+01:00,30823,Amazon DE,10.73%,7.13%,http://s.skimresources.com/logos/30823.jpg,false,1,mature & adult,28970,amazon.de,germany
2013-10-14T00:02:00+01:00,38370,Avanti Travel Insurance,0.4%,5%,http://s.skimresources.com/logos/38370.jpg,false,55,"travel, flights & hotels",60362,avantitravelinsurance.co.uk,united kingdom
2013-10-14T00:02:00+01:00,30075,Western Union WUPay,1.41%,3.75%,http://s.skimresources.com/logos/30075.jpg,false,26,"finance, legal & insurance",33949,ebillme.com,united states
2013-10-14T00:02:00+01:00,28164,Anlagegold24,0.67%,1.93%,http://s.skimresources.com/logos/28164.jpg,false,36,gifts;novelty,26264,anlagegold24.de,germany
2013-10-14T00:02:00+01:00,11523,21st Century Insurance,3.65%,0.52%,http://s.skimresources.com/logos/11523.jpg,false,26,"finance, legal & insurance",6978,aigdirect.com,united states
2013-10-14T00:02:00+01:00,9078,Travelex UK,1.79%,0.5%,http://s.skimresources.com/logos/9078.jpg,false,55,"travel, flights & hotels",3816,travelex.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1021,Solve My Debt,0,0,http://s.skimresources.com/logos/1021.jpg,false,26,"finance, legal & insurance",60838,solvemydebt.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1022,Click4gap,0,0,http://s.skimresources.com/logos/1022.jpg,false,26,"finance, legal & insurance",60434,click4gap.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1023,Click4warranty,0,0,http://s.skimresources.com/logos/1023.jpg,false,26,"finance, legal & insurance",60435,click4warranty.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1025,ebikeinsurance.co.uk,0,0,http://s.skimresources.com/logos/1025.jpg,false,26,"finance, legal & insurance",60489,ebikeinsurance.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1026,ecarinsurance.co.uk,0,0,http://s.skimresources.com/logos/1026.jpg,false,26,"finance, legal & insurance",60492,ecarinsurance.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1028,evaninsurance.co.uk,0,0,http://s.skimresources.com/logos/1028.jpg,false,26,"finance, legal & insurance",60515,evaninsurance.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1030,Insurance4carhire.com,0,0,http://s.skimresources.com/logos/1030.jpg,false,26,"finance, legal & insurance",60620,insurance4carhire.com,united kingdom
2013-10-14T00:02:00+01:00,1035,InternetWill.co.uk,0,0,http://s.skimresources.com/logos/1035.jpg,false,26,"finance, legal & insurance",60924,wills.org.uk,united kingdom
2013-10-14T00:02:00+01:00,1041,WorkingCapital4U,0,0,http://s.skimresources.com/logos/1041.jpg,false,26,"finance, legal & insurance",60930,workingcapital4u.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1244,GEM Motoring Assist,0,0,http://s.skimresources.com/logos/1244.jpg,false,3,"automotive, cars & bikes",60556,motoringassist.com,united kingdom
2013-10-14T00:02:00+01:00,1577,CreditExpert,0,0,http://s.skimresources.com/logos/1577.jpg,false,26,"finance, legal & insurance",1376,creditexpert.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1618,Euroffice,0,0,http://s.skimresources.com/logos/1618.jpg,false,26,"finance, legal & insurance",1417,euroffice.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1630,VistaPrint.co.uk,0,0,http://s.skimresources.com/logos/1630.jpg,false,26,"finance, legal & insurance",1429,vistaprint.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1706,JS Insurance,0,0,http://s.skimresources.com/logos/1706.jpg,false,26,"finance, legal & insurance",1505,jsinsurance.co.uk,united kingdom
2013-10-14T00:02:00+01:00,7933,HouseWeb,0,0,http://s.skimresources.com/logos/7933.jpg,false,40,home & garden,2948,houseweb.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8168,TorFX,0,0,http://s.skimresources.com/logos/8168.jpg,false,57,"web, online & it services",3183,torfx.com,united kingdom
2013-10-14T00:02:00+01:00,8218,Vanquis Bank Ltd,3.27%,20 / Lead,http://s.skimresources.com/logos/8218.jpg,false,26,"finance, legal & insurance",3233,vanquis.co.uk,united kingdom
